"","tow_station","stod_id","stod_nr","reitur","smareitur","kastad_breidd","kastad_lengd","hift_breidd","hift_lengd","catch"
"6065",47511,331512,211,475,1,64.8386666666667,-25.8018333333333,64.7755,-25.7538333333333,268.422169330798
"6066",47511,308580,166,475,1,64.7748333333333,-25.7545,64.8373333333333,-25.8025,476.39958748009
"6067",47511,294892,117,475,1,64.7733333333333,-25.749,64.8365,-25.8011666666667,440.563737177843
"6068",47511,324664,18,475,1,64.8388333333333,-25.801,64.7758333333333,-25.7546666666667,454.245598462881
"6069",47511,323322,189,475,1,64.7743333333333,-25.753,64.8366666666667,-25.799,1143.13749928549
"6070",47511,273593,131,475,1,64.8406666666667,-25.8066666666667,64.7783333333333,-25.7503333333333,1891.00031886188
"6071",47511,263530,198,475,1,64.8411666666667,-25.8041666666667,64.777,-25.7541666666667,812.205697695039
"6072",47511,268159,57,475,1,64.84,-25.8,64.7776666666667,-25.7576666666667,481.84656838889
"6073",47511,259097,197,475,1,64.8443333333333,-25.8011666666667,64.7805,-25.7565,278.897840110663
"6074",47511,263096,104,475,1,64.8298333333333,-25.7948333333333,64.7666666666667,-25.7455,311.923380380779
"6075",47511,271372,77,475,1,64.7761666666667,-25.7621666666667,64.8403333333333,-25.8068333333333,963.855066745039
"6076",47512,89620,20,475,3,64.6016666666667,-25.9976666666667,64.5333333333333,-26,156.915789907472
"6077",47512,54669,14,475,3,64.6023333333333,-25.9983333333333,64.5356666666667,-25.9986666666667,1425.16365905082
"6078",47512,56815,12,475,3,64.6,-25.9926666666667,64.5336666666667,-25.9981666666667,1190.59258434603
"6079",47512,53069,12,475,3,64.605,-25.99,64.538,-25.9935,324.182658822667
"6080",47512,49854,11,475,3,64.535,-25.999,64.5995,-25.9918333333333,851.564075906824
"6081",47512,47564,9,475,3,64.5355,-25.9993333333333,64.6025,-25.9996666666667,1477.52698017984
"6082",47512,168262,69,475,3,64.6038333333333,-26.0098333333333,64.5663333333333,-26.0058333333333,380.093198111741
"6083",47512,169887,16,475,3,64.5433333333333,-26.0033333333333,64.6105,-25.9983333333333,281.394355965307
"6084",47512,163344,94,475,3,64.62,-25.9886666666667,64.5556666666667,-26.0301666666667,1008.29562140502
"6085",47512,118821,15,475,3,64.5973333333333,-26,64.5281666666667,-26.004,596.984449450271
"6086",47512,130644,22,475,3,64.6025,-25.9998333333333,64.5433333333333,-26,91.259168967447
"6087",47512,123863,21,475,3,64.556,-26.0238333333333,64.6213333333333,-25.9905,825.189579999143
"6088",47512,97616,101,475,3,64.6016666666667,-25.9983333333333,64.565,-25.9966666666667,424.081600371773
"6089",47512,106806,52,475,3,64.535,-25.995,64.6033333333333,-25.9888333333333,512.619506820794
"6090",47512,85669,19,475,3,64.6033333333333,-25.9983333333333,64.535,-25.995,191.150268615796
"6091",47512,90920,27,475,3,64.5366666666667,-25.9993333333333,64.6033333333333,-26,345.509460635971
"6092",47512,83441,12,475,3,64.5936666666667,-25.9915,64.5585,-25.9956666666667,59.9889258990179
"6093",47512,283885,85,475,3,64.6088333333333,-26.0055,64.5438333333333,-26.0033333333333,1768.93116011389
"6094",47512,289514,105,475,3,64.543,-25.9985,64.6098333333333,-25.9955,1200.01875752176
"6095",47512,238351,66,475,3,64.5638333333333,-26.0218333333333,64.6288333333333,-25.988,5075.20819905514
"6096",47512,236872,72,475,3,64.615,-25.995,64.58,-26.0116666666667,366.213063728253
"6097",47512,239788,53,475,3,64.5605,-26.0258333333333,64.6121666666667,-25.9956666666667,1433.63723015645
"6098",47512,215221,75,475,3,64.6133333333333,-25.9916666666667,64.566,-26.0225,468.946257273987
"6099",47512,204549,100,475,3,64.61,-25.9981666666667,64.5458333333333,-26.0356666666667,1708.80858895591
"6100",47512,203792,154,475,3,64.6041666666667,-26.0093333333333,64.5386666666667,-26.0148333333333,538.591050169935
"6101",47512,179241,93,475,3,64.6216666666667,-25.9891666666667,64.5558333333333,-26.0265,2008.69072794588
"6102",47512,139181,12,475,3,64.5435,-26.0033333333333,64.61,-25.9953333333333,303.50425321035
"6103",47512,331473,176,475,3,64.5355,-25.9993333333333,64.6025,-25.9996666666667,992.239040542401
"6104",47512,294913,138,475,3,64.6113333333333,-25.9965,64.545,-26.0016666666667,2301.60350909116
"6105",47512,323174,41,475,3,64.609,-25.9983333333333,64.5428333333333,-25.9996666666667,5915.35957155871
"6106",47512,308463,49,475,3,64.5335,-25.9985,64.6001666666667,-25.9941666666667,504.822675915202
"6107",47512,324666,20,475,3,64.6043333333333,-26.0003333333333,64.5378333333333,-25.9995,2453.48507160034
"6108",47512,273572,110,475,3,64.5288333333333,-25.9943333333333,64.595,-25.9961666666667,282.644472787727
"6109",47512,263373,41,475,3,64.5346666666667,-26.001,64.6005,-26.004,757.795827649563
"6110",47512,268161,59,475,3,64.6075,-26.0043333333333,64.5423333333333,-26.008,529.813578741697
"6111",47512,259100,200,475,3,64.6031666666667,-25.99,64.5381666666667,-26.0178333333333,1495.42852829562
"6112",47512,263075,83,475,3,64.557,-26.0291666666667,64.5936666666667,-26.008,189.39081663927
"6113",47512,271370,75,475,3,64.5591666666667,-26.0388333333333,64.6226666666667,-25.992,871.040243367038
"6114",47513,89608,8,475,4,64.6861666666667,-25.0858333333333,64.6621666666667,-25.2231666666667,244.025717495191
"6115",47513,54667,12,475,4,64.6856666666667,-25.0928333333333,64.6618333333333,-25.2231666666667,423.415458049124
"6116",47513,56810,7,475,4,64.6861666666667,-25.0861666666667,64.6556666666667,-25.229,444.729247440191
"6117",47513,53064,7,475,4,64.6816666666667,-25.0943333333333,64.6538333333333,-25.2363333333333,263.707630666799
"6118",47513,49852,9,475,4,64.6861666666667,-25.0858333333333,64.6621666666667,-25.2231666666667,206.057314786208
"6119",47513,47562,7,475,4,64.684,-25.0913333333333,64.658,-25.2336666666667,690.681824361175
"6120",47513,169890,19,475,4,64.6643333333333,-25.2176666666667,64.69,-25.0736666666667,824.867739059965
"6121",47513,163333,83,475,4,64.7025,-25.0733333333333,64.661,-25.1966666666667,1976.31473389425
"6122",47513,118810,4,475,4,64.6918333333333,-25.089,64.6603333333333,-25.2326666666667,418.348237918672
"6123",47513,130654,32,475,4,64.6566666666667,-25.2516666666667,64.6833333333333,-25.0933333333333,231.787297080624
"6124",47513,123874,32,475,4,64.6608333333333,-25.194,64.6976666666667,-25.0648333333333,844.028018382362
"6125",47513,97605,90,475,4,64.6888333333333,-25.1018333333333,64.665,-25.18,106.488217706924
"6126",47513,106817,63,475,4,64.6578333333333,-25.2168333333333,64.658,-25.2066666666667,401.810981770299
"6127",47513,85664,14,475,4,64.6865,-25.0836666666667,64.6566666666667,-25.2266666666667,226.871631004483
"6128",47513,90915,22,475,4,64.685,-25.096,64.6556666666667,-25.2341666666667,1121.66743832851
"6129",47513,83436,7,475,4,64.6855,-25.0886666666667,64.6538333333333,-25.2383333333333,676.322224470573
"6130",47513,283903,103,475,4,64.6621666666667,-25.2188333333333,64.6883333333333,-25.0771666666667,383.492795770702
"6131",47513,289489,80,475,4,64.6885,-25.0825,64.6611666666667,-25.2251666666667,204.82341601778
"6132",47513,238362,77,475,4,64.7,-25.0816666666667,64.6603333333333,-25.2068333333333,1168.93164606283
"6133",47513,249222,82,475,4,64.6626666666667,-25.2106666666667,64.6921666666667,-25.0716666666667,176.916099007423
"6134",47513,236851,51,475,4,64.6643333333333,-25.21,64.6933333333333,-25.069,627.174108743278
"6135",47513,239810,75,475,4,64.697,-25.0578333333333,64.6635,-25.192,408.674099826827
"6136",47513,215216,70,475,4,64.6993333333333,-25.0728333333333,64.6608333333333,-25.2011666666667,1206.96118751437
"6137",47513,204543,94,475,4,64.6646666666667,-25.213,64.6916666666667,-25.0725,151.312995125851
"6138",47513,203787,149,475,4,64.6945,-25.0616666666667,64.6618333333333,-25.2015,908.716836488035
"6139",47513,179230,82,475,4,64.6938333333333,-25.0713333333333,64.6605,-25.2066666666667,1187.7963151121
"6140",47513,139184,15,475,4,64.663,-25.2176666666667,64.689,-25.0753333333333,199.285699493718
"6141",47513,168251,58,475,4,64.6866666666667,-25.086,64.6618333333333,-25.2316666666667,1145.14196723818
"6142",47513,331474,177,475,4,64.662,-25.2258333333333,64.6865,-25.0826666666667,294.5595771924
"6143",47513,308578,164,475,4,64.6855,-25.092,64.66,-25.2333333333333,448.019242106064
"6144",47513,294881,106,475,4,64.6885,-25.0841666666667,64.6615,-25.2248333333333,295.764947489927
"6145",47513,323171,38,475,4,64.6865,-25.0838333333333,64.662,-25.2251666666667,793.36327712386
"6146",47513,324662,16,475,4,64.6875,-25.0758333333333,64.6631666666667,-25.2186666666667,382.098290253753
"6147",47513,273595,133,475,4,64.6615,-25.2186666666667,64.6886666666667,-25.0768333333333,245.233342716378
"6148",47513,263533,201,475,4,64.662,-25.2201666666667,64.6881666666667,-25.0798333333333,462.659037133872
"6149",47513,268157,55,475,4,64.687,-25.0861666666667,64.6615,-25.2271666666667,808.025863418432
"6150",47513,263098,106,475,4,64.6631666666667,-25.2206666666667,64.6936666666667,-25.068,333.256952297136
"6151",47513,271374,79,475,4,64.6603333333333,-25.2393333333333,64.6866666666667,-25.0956666666667,1025.76741133417
"6152",47601,130641,19,476,2,64.8033333333333,-26.4883333333333,64.7366666666667,-26.445,290.818747180439
"6153",47601,289510,101,476,2,64.7961666666667,-26.5123333333333,64.7363333333333,-26.4428333333333,215.42218130355
"6154",47601,97614,99,476,2,64.8,-26.4833333333333,64.7418333333333,-26.4518333333333,148.646750777689
"6155",47601,106808,54,476,2,64.7401666666667,-26.4358333333333,64.8061666666667,-26.4811666666667,630.888775229753
"6156",47601,85670,20,476,2,64.745,-26.44,64.8,-26.48,276.468079402713
"6157",47601,90923,30,476,2,64.7428333333333,-26.447,64.8078333333333,-26.4885,236.141295326539
"6158",47601,83442,13,476,2,64.7468333333333,-26.4508333333333,64.8126666666667,-26.4908333333333,540.894907454739
"6159",47601,89618,18,476,2,64.808,-26.478,64.7401666666667,-26.4446666666667,955.059168610743
"6160",47601,56816,13,476,2,64.7433333333333,-26.4458333333333,64.8083333333333,-26.4865,900.083326009701
"6161",47601,53075,18,476,2,64.7401666666667,-26.4446666666667,64.8056666666667,-26.485,264.181541924334
"6162",47601,49858,15,476,2,64.7413333333333,-26.4446666666667,64.808,-26.4803333333333,1245.5337791766
"6163",47601,47573,18,476,2,64.8065,-26.4858333333333,64.7345,-26.4421666666667,388.851371859873
"6164",47601,219140,144,476,2,64.7953333333333,-26.5111666666667,64.7361666666667,-26.4423333333333,418.774831740242
"6165",47601,238352,67,476,2,64.7418333333333,-26.4495,64.7843333333333,-26.506,1446.42545402335
"6166",47601,236871,71,476,2,64.785,-26.5083333333333,64.733,-26.4366666666667,673.547730834258
"6167",47601,218498,253,476,2,64.7961666666667,-26.5133333333333,64.737,-26.4426666666667,570.240086618842
"6168",47601,239789,54,476,2,64.7381666666667,-26.442,64.7961666666667,-26.5151666666667,6217.89176396535
"6169",47601,209698,36,476,2,64.7373333333333,-26.439,64.7943333333333,-26.5155,322.941601038177
"6170",47601,179239,91,476,2,64.7881666666667,-26.5086666666667,64.73,-26.431,726.569399505371
"6171",47601,139180,11,476,2,64.8091666666667,-26.4885,64.7595,-26.4561666666667,130.684091510358
"6172",47601,168261,68,476,2,64.8056666666667,-26.4873333333333,64.74,-26.4536666666667,234.748755214901
"6173",47601,169878,7,476,2,64.7366666666667,-26.4481666666667,64.8005,-26.5038333333333,161.599045852804
"6174",47601,163340,90,476,2,64.734,-26.4335,64.792,-26.5118333333333,961.044102652414
"6175",47601,118817,11,476,2,64.7363333333333,-26.443,64.8018333333333,-26.478,394.208158616183
"6176",47601,331471,174,476,2,64.795,-26.5126666666667,64.736,-26.4418333333333,602.695023039972
"6177",47601,294911,136,476,2,64.7966666666667,-26.5116666666667,64.7366666666667,-26.4433333333333,1071.96850429019
"6178",47601,323175,42,476,2,64.7326666666667,-26.4363333333333,64.7903333333333,-26.5056666666667,637.782235067267
"6179",47601,308464,50,476,2,64.7385,-26.442,64.7971666666667,-26.515,843.344266287085
"6180",47601,324667,21,476,2,64.7333333333333,-26.4401666666667,64.7926666666667,-26.5101666666667,1225.23452295905
"6181",47601,317028,187,476,2,64.8056666666667,-26.4828333333333,64.7416666666667,-26.4441666666667,1531.80104600042
"6182",47601,273574,112,476,2,64.7398333333333,-26.4455,64.7976666666667,-26.5136666666667,426.385418617834
"6183",47601,263374,42,476,2,64.7266666666667,-26.4331666666667,64.7853333333333,-26.503,2601.66631590314
"6184",47601,268162,60,476,2,64.7356666666667,-26.4435,64.7931666666667,-26.5105,869.40782139315
"6185",47601,263077,85,476,2,64.7381666666667,-26.445,64.7971666666667,-26.5191666666667,625.673785155116
"6186",47601,271369,74,476,2,64.7908333333333,-26.5073333333333,64.73,-26.4378333333333,779.839623977446
"6187",47601,283881,81,476,2,64.8,-26.5153333333333,64.7411666666667,-26.4328333333333,261.619159703273
"6188",47601,123865,23,476,2,64.7308333333333,-26.4346666666667,64.79,-26.5063333333333,791.959831513351
"6189",47602,123868,26,476,2,64.9968333333333,-26.3975,64.9306666666667,-26.3635,2245.75793521326
"6190",47602,97611,96,476,2,64.946,-26.3553333333333,65.004,-26.397,2017.20228523061
"6191",47602,106811,57,476,2,65,-26.3833333333333,64.934,-26.3646666666667,554.700576992837
"6192",47602,85673,23,476,2,64.9361666666667,-26.3633333333333,64.9916666666667,-26.3905,491.260328344865
"6193",47602,90938,45,476,2,64.9321666666667,-26.3586666666667,65.0021666666667,-26.3831666666667,802.795756274348
"6194",47602,83445,16,476,2,64.93,-26.3603333333333,64.9981666666667,-26.3798333333333,805.333819589392
"6195",47602,89614,14,476,2,64.944,-26.3586666666667,64.9976666666667,-26.3888333333333,1641.28463490051
"6196",47602,54661,5,476,2,64.942,-26.3516666666667,65.0075,-26.356,460.544811630756
"6197",47602,56819,16,476,2,64.9375,-26.3643333333333,65.0041666666667,-26.3848333333333,369.585280681432
"6198",47602,53072,15,476,2,65.0001666666667,-26.366,64.9363333333333,-26.3663333333333,3185.97584836142
"6199",47602,49861,18,476,2,64.944,-26.3586666666667,65.0083333333333,-26.3883333333333,327.971026320568
"6200",47602,47571,16,476,2,64.9866666666667,-26.3886666666667,64.9381666666667,-26.3543333333333,1647.8713180054
"6201",47602,238355,70,476,2,65.0045,-26.3996666666667,64.9441666666667,-26.3645,785.302719109065
"6202",47602,236868,68,476,2,64.9255,-26.3545,64.9905,-26.3993333333333,1137.15437481657
"6203",47602,218501,256,476,2,64.9426666666667,-26.3593333333333,64.9861666666667,-26.3883333333333,484.614301667129
"6204",47602,239792,57,476,2,65,-26.406,64.9423333333333,-26.3586666666667,1077.00583507799
"6205",47602,204722,114,476,2,64.9326666666667,-26.3378333333333,64.9933333333333,-26.4093333333333,668.54135825566
"6206",47602,209695,33,476,2,64.9941666666667,-26.4048333333333,64.934,-26.3393333333333,571.104547473779
"6207",47602,179236,88,476,2,64.9166666666667,-26.3591666666667,64.9926666666667,-26.3936666666667,775.609373943534
"6208",47602,139177,8,476,2,65.0053333333333,-26.3891666666667,64.9638333333333,-26.3666666666667,268.270772036102
"6209",47602,168258,65,476,2,64.9453333333333,-26.3585,65.0013333333333,-26.3933333333333,598.466878941379
"6210",47602,169881,10,476,2,64.9533333333333,-26.3556666666667,65.0203333333333,-26.3896666666667,846.342315549674
"6211",47602,163337,87,476,2,64.9316666666667,-26.3676666666667,64.9966666666667,-26.395,731.284132141283
"6212",47602,118814,8,476,2,64.945,-26.37,64.9783333333333,-26.374,1658.46131036303
"6213",47602,130638,16,476,2,64.9433333333333,-26.3583333333333,65.01,-26.4066666666667,363.591424814933
"6214",47602,331490,193,476,2,64.9441666666667,-26.3588333333333,65.0088333333333,-26.389,750.751475477462
"6215",47602,294908,133,476,2,65.0153333333333,-26.3911666666667,64.9498333333333,-26.3613333333333,938.462022959629
"6216",47602,308575,161,476,2,65.004,-26.3873333333333,64.953,-26.3625,311.614647424697
"6217",47602,325074,113,476,2,65.0126666666667,-26.3903333333333,64.9476666666667,-26.3638333333333,504.534576225935
"6218",47602,317025,184,476,2,65.0045,-26.3866666666667,64.9395,-26.356,539.89721432305
"6219",47602,323325,192,476,2,64.9393333333333,-26.3573333333333,65.004,-26.3848333333333,1035.96700896687
"6220",47602,273577,115,476,2,64.9528333333333,-26.364,65.0138333333333,-26.39,464.034518240922
"6221",47602,263377,45,476,2,64.943,-26.3553333333333,65.0066666666667,-26.3913333333333,2287.00726109544
"6222",47602,268165,63,476,2,64.9423333333333,-26.3581666666667,65.0053333333333,-26.3885,413.479519960744
"6223",47602,263080,88,476,2,64.9526666666667,-26.3686666666667,65.0151666666667,-26.4246666666667,693.774159856513
"6224",47602,271366,71,476,2,65.0051666666667,-26.4133333333333,64.9485,-26.3616666666667,337.608098896454
"6225",47602,283878,78,476,2,65.0103333333333,-26.3921666666667,64.9468333333333,-26.3618333333333,574.81903060041
"6226",47602,289496,87,476,2,64.9383333333333,-26.3583333333333,65.0025,-26.385,269.743991919549
"6227",47603,123869,27,476,2,64.949,-26.3493333333333,64.9736666666667,-26.2058333333333,1415.31822408682
"6228",47603,97610,95,476,2,64.9636666666667,-26.2625,64.9441666666667,-26.4121666666667,2683.70403865101
"6229",47603,106812,58,476,2,64.94,-26.3866666666667,64.9683333333333,-26.2328333333333,445.052328275375
"6230",47603,85672,22,476,2,64.9675,-26.2321666666667,64.9458333333333,-26.3786666666667,632.419597942375
"6231",47603,90937,44,476,2,64.9676666666667,-26.2345,64.9515,-26.3516666666667,1136.15677236547
"6232",47603,83444,15,476,2,64.9678333333333,-26.2298333333333,64.9491666666667,-26.37,1536.52895561598
"6233",47603,89613,13,476,2,64.9806666666667,-26.2116666666667,64.9435,-26.3455,840.463727922141
"6234",47603,54660,4,476,2,64.9785,-26.2281666666667,64.9336666666667,-26.3813333333333,2066.49027176682
"6235",47603,56818,15,476,2,64.9701666666667,-26.245,64.945,-26.3885,631.465433730931
"6236",47603,53073,16,476,2,64.943,-26.393,64.9695,-26.2435,1949.22710617574
"6237",47603,49860,17,476,2,64.9806666666667,-26.2116666666667,64.9435,-26.3455,347.950613531319
"6238",47603,47568,13,476,2,64.94,-26.343,64.9816666666667,-26.214,215.913481482567
"6239",47603,238356,71,476,2,64.9488333333333,-26.3351666666667,64.9805,-26.195,434.540518934307
"6240",47603,236867,67,476,2,64.9766666666667,-26.2253333333333,64.9345,-26.3508333333333,1563.06285190015
"6241",47603,218500,255,476,2,64.9838333333333,-26.1818333333333,64.9533333333333,-26.3213333333333,331.23237126696
"6242",47603,239793,58,476,2,64.9778333333333,-26.3566666666667,64.9676666666667,-26.2508333333333,649.46267507485
"6243",47603,204721,113,476,2,64.981,-26.2103333333333,64.9438333333333,-26.3426666666667,216.339702132352
"6244",47603,209696,34,476,2,64.9453333333333,-26.3353333333333,64.9835,-26.2058333333333,362.083995988221
"6245",47603,179235,87,476,2,64.9748333333333,-26.2283333333333,64.9388333333333,-26.358,654.112616505965
"6246",47603,139176,7,476,2,64.9788333333333,-26.2178333333333,64.9413333333333,-26.3468333333333,278.96926348965
"6247",47603,168257,64,476,2,64.9818333333333,-26.2138333333333,64.9465,-26.3461666666667,186.4660132845
"6248",47603,169880,9,476,2,64.9796666666667,-26.215,64.9453333333333,-26.3461666666667,304.147354132091
"6249",47603,163336,86,476,2,64.9735,-26.2266666666667,64.939,-26.3611666666667,588.567501427487
"6250",47603,118813,7,476,2,64.9816666666667,-26.2111666666667,64.945,-26.3433333333333,1451.47965244491
"6251",47603,130637,15,476,2,64.9806666666667,-26.2116666666667,64.935,-26.3726666666667,361.842197970207
"6252",47603,331510,209,476,2,64.9808333333333,-26.2115,64.9443333333333,-26.3435,574.334848369223
"6253",47603,294909,134,476,2,64.9413333333333,-26.3575,64.9783333333333,-26.224,742.679770097091
"6254",47603,308573,159,476,2,64.9411666666667,-26.3511666666667,64.9783333333333,-26.2198333333333,1129.15440293097
"6255",47603,325075,114,476,2,64.9441666666667,-26.3408333333333,64.9811666666667,-26.2115,332.696455111594
"6256",47603,317026,185,476,2,64.9455,-26.339,64.9821666666667,-26.2078333333333,503.56405578736
"6257",47603,323324,191,476,2,64.9781666666667,-26.2165,64.9425,-26.3463333333333,478.688327978531
"6258",47603,273576,114,476,2,64.9813333333333,-26.2083333333333,64.9445,-26.3393333333333,336.190699517194
"6259",47603,263376,44,476,2,64.9803333333333,-26.211,64.9443333333333,-26.3381666666667,722.503695347707
"6260",47603,268164,62,476,2,64.9828333333333,-26.2045,64.9471666666667,-26.332,255.989365134052
"6261",47603,263079,87,476,2,64.9826666666667,-26.207,64.9456666666667,-26.3358333333333,263.241112051303
"6262",47603,271367,72,476,2,64.9448333333333,-26.3366666666667,64.982,-26.2056666666667,320.180870350429
"6263",47603,283879,79,476,2,64.943,-26.3533333333333,64.9776666666667,-26.222,233.614479226975
"6264",47603,289495,86,476,2,64.9775,-26.2183333333333,64.94,-26.3533333333333,1714.18648999057
"6265",47611,123870,28,476,2,64.944,-26.2548333333333,64.8761666666667,-26.2543333333333,1306.29045162513
"6266",47611,97609,94,476,2,64.8845,-26.2526666666667,64.9416666666667,-26.4186666666667,231.683962960596
"6267",47611,106813,59,476,2,64.9483333333333,-26.2516666666667,64.8816666666667,-26.2511666666667,309.979267660197
"6268",47611,85671,21,476,2,64.8731666666667,-26.2603333333333,64.9395,-26.2528333333333,416.213659002216
"6269",47611,90924,31,476,2,64.878,-26.247,64.9381666666667,-26.2483333333333,1241.0439931923
"6270",47611,83443,14,476,2,64.8778333333333,-26.2496666666667,64.9466666666667,-26.2478333333333,888.044042327541
"6271",47611,89612,12,476,2,64.8588333333333,-26.2485,64.9175,-26.248,668.093523339203
"6272",47611,54664,9,476,2,64.8585,-26.2521666666667,64.8966666666667,-26.2548333333333,1092.41410037886
"6273",47611,56817,14,476,2,64.8591666666667,-26.2516666666667,64.8945,-26.2515,107.87999227543
"6274",47611,53074,17,476,2,64.947,-26.249,64.879,-26.2516666666667,153.445761954714
"6275",47611,49859,16,476,2,64.8588333333333,-26.2485,64.9203333333333,-26.2471666666667,310.927022961103
"6276",47611,47572,17,476,2,64.9168333333333,-26.248,64.8485,-26.2473333333333,239.543342973937
"6277",47611,238357,72,476,2,64.9238333333333,-26.2505,64.8581666666667,-26.2506666666667,251.853765708221
"6278",47611,236866,66,476,2,64.8661666666667,-26.2295,64.9356666666667,-26.2586666666667,1401.21538316201
"6279",47611,218499,254,476,2,64.8543333333333,-26.2576666666667,64.921,-26.2578333333333,521.481360770157
"6280",47611,239794,59,476,2,64.925,-26.2583333333333,64.8581666666667,-26.256,859.815522524016
"6281",47611,204720,112,476,2,64.8578333333333,-26.2563333333333,64.9246666666667,-26.2585,252.338947151769
"6282",47611,209697,35,476,2,64.9258333333333,-26.2576666666667,64.859,-26.257,317.774907874542
"6283",47611,179234,86,476,2,64.8743333333333,-26.241,64.9413333333333,-26.2598333333333,697.965949794967
"6284",47611,139175,6,476,2,64.87,-26.2461666666667,64.9166666666667,-26.2461666666667,269.523234600389
"6285",47611,168256,63,476,2,64.8568333333333,-26.2458333333333,64.9218333333333,-26.2468333333333,227.296559253197
"6286",47611,169879,8,476,2,64.8646666666667,-26.2566666666667,64.9316666666667,-26.255,306.657681386673
"6287",47611,163341,91,476,2,64.8761666666667,-26.2555,64.9433333333333,-26.2616666666667,3718.46390007403
"6288",47611,118818,12,476,2,64.8656666666667,-26.2506666666667,64.9246666666667,-26.2465,379.571201054333
"6289",47611,130636,14,476,2,64.8583333333333,-26.2483333333333,64.925,-26.2483333333333,367.211613412698
"6290",47611,331511,210,476,2,64.9238333333333,-26.2621666666667,64.8588333333333,-26.2481666666667,613.352015195813
"6291",47611,294910,135,476,2,64.913,-26.2473333333333,64.848,-26.25,2141.73979794556
"6292",47611,308576,162,476,2,64.9255,-26.249,64.8641666666667,-26.2488333333333,802.00475394763
"6293",47611,325076,115,476,2,64.9255,-26.2455,64.859,-26.2488333333333,427.484612763042
"6294",47611,317027,186,476,2,64.9186666666667,-26.2498333333333,64.8521666666667,-26.2503333333333,901.950878092268
"6295",47611,323323,190,476,2,64.8556666666667,-26.2485,64.9211666666667,-26.2466666666667,777.679453304311
"6296",47611,273575,113,476,2,64.8583333333333,-26.2461666666667,64.9245,-26.2471666666667,251.297088066992
"6297",47611,263375,43,476,2,64.8568333333333,-26.2511666666667,64.9231666666667,-26.2458333333333,549.57809773257
"6298",47611,268163,61,476,2,64.855,-26.2505,64.9205,-26.2483333333333,390.38237120991
"6299",47611,263078,86,476,2,64.8498333333333,-26.2586666666667,64.917,-26.2548333333333,909.763749333534
"6300",47611,271368,73,476,2,64.9176666666667,-26.2511666666667,64.8516666666667,-26.2548333333333,344.828289870235
"6301",47611,283880,80,476,2,64.9255,-26.2493333333333,64.8596666666667,-26.2483333333333,275.335016505656
"6302",47611,289509,100,476,2,64.9206666666667,-26.2475,64.8553333333333,-26.2515,610.522892175433
"6303",47612,130639,17,476,1,64.98,-26.6383333333333,64.955,-26.79,154.691744132301
"6304",47612,123867,25,476,1,64.9518333333333,-26.781,64.9783333333333,-26.6316666666667,722.645114970979
"6305",47612,97612,97,476,1,64.9768333333333,-26.6418333333333,64.9455,-26.822,229.918741147693
"6306",47612,106810,56,476,1,64.95,-26.7666666666667,64.9816666666667,-26.6246666666667,406.857820668839
"6307",47612,85674,24,476,1,64.9806666666667,-26.6495,64.9531666666667,-26.787,136.043816604549
"6308",47612,90939,46,476,1,64.9788333333333,-26.6441666666667,64.9523333333333,-26.7795,2027.49754007554
"6309",47612,83446,17,476,1,64.9771666666667,-26.6391666666667,64.9526666666667,-26.785,232.828788275383
"6310",47612,89615,15,476,1,64.9786666666667,-26.6413333333333,64.9531666666667,-26.7778333333333,1043.41957775693
"6311",47612,54662,6,476,1,64.9796666666667,-26.6263333333333,64.95,-26.7686666666667,1114.87500478024
"6312",47612,56820,17,476,1,64.95,-26.6166666666667,64.9166666666667,-26.75,309.141746049199
"6313",47612,53071,14,476,1,64.9385,-26.766,64.9743333333333,-26.6201666666667,349.88479643194
"6314",47612,49862,19,476,1,64.9786666666667,-26.6413333333333,64.9531666666667,-26.7778333333333,520.622603031317
"6315",47612,47569,14,476,1,64.9716666666667,-26.6483333333333,64.9483333333333,-26.7843333333333,345.623136631033
"6316",47612,249230,90,476,1,64.9791666666667,-26.6276666666667,64.9535,-26.7733333333333,719.090821665556
"6317",47612,238354,69,476,1,64.9518333333333,-26.781,64.9806666666667,-26.636,443.419527550615
"6318",47612,236869,69,476,1,64.9821666666667,-26.6135,64.956,-26.7643333333333,406.597536583452
"6319",47612,218497,252,476,1,64.952,-26.7733333333333,64.9798333333333,-26.6295,477.00118589763
"6320",47612,239791,56,476,1,64.9526666666667,-26.7766666666667,64.9806666666667,-26.635,488.284209561894
"6321",47612,204719,111,476,1,64.9811666666667,-26.6323333333333,64.9508333333333,-26.7736666666667,174.438251343673
"6322",47612,209699,37,476,1,64.9823333333333,-26.6228333333333,64.9523333333333,-26.762,148.622887665065
"6323",47612,179237,89,476,1,64.9785,-26.625,64.9526666666667,-26.7706666666667,312.960301706318
"6324",47612,139178,9,476,1,64.9778333333333,-26.6366666666667,64.9536666666667,-26.7823333333333,208.133422047258
"6325",47612,168259,66,476,1,64.9801666666667,-26.6428333333333,64.9506666666667,-26.7835,196.464801748672
"6326",47612,169882,11,476,1,64.982,-26.6285,64.951,-26.7663333333333,297.755341895949
"6327",47612,163338,88,476,1,64.9791666666667,-26.648,64.9511666666667,-26.7838333333333,255.090356725243
"6328",47612,118815,9,476,1,64.98,-26.64,64.9518333333333,-26.7841666666667,362.30763614808
"6329",47612,331489,192,476,1,64.9795,-26.6371666666667,64.9531666666667,-26.7798333333333,475.859683832807
